# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q916
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q1343949,Titi Buengo,,,ao,ao
Q112038628,Apolinário Jorge Correia,,,ao,ao
Q112038654,Augusto da Costa Carneiro,,,ao,ao
Q112038625,João Garcia Bires,,,ao,ao
Q112038655,Hélder Fernando Pitta Grós,,,ao,ao
Q112040244,Félix de Jesus Cala,,,ao,ao
Q112040296,Edson Ulisses de Carvalho Alves Barreto,,,ao,ao
Q112040285,Francisco João de Carvalho Neto,,,ao,ao
Q112040294,Luís Fernando,,,ao,ao
Q112040291,Maria de Fátima Republicano de Lima Viegas,,,ao,ao
Q112040242,Sebastião Domingos Gunza,,,ao,ao
Q112040288,Pedro Fiete Correia Raimundo,,,ao,ao
Q112040283,Victor Hugo Guilherme,,,ao,ao
Q112042218,Azevedo Xavier Francisco,,,ao,ao
Q112042233,Agostinho Andre De Carvalho Fernandes,,,ao,ao
Q112042334,Cecília Caldeira da Conceição Rosário,,,ao,ao
Q112042338,Fidelino de Jesus Florentino Pelinganga,,,ao,ao
Q112042295,Sandro Renato Agostinho de Oliveira,,,ao,ao
Q4777551,António Dias Cardoso,,,ao,ao
Q4828012,Avelino Lopes,,,ao,ao
Q4777519,António Alberto Neto,,,ao,ao
Q4777533,António Bento Bembe,,,ao,ao
Q4777578,António Luís dos Santos Serrado,,,ao,ao
Q4778486,Anália de Victória Pereira,,,ao,ao
Q4792237,Arlindo Pena Ben-Ben,,,ao,ao
Q4794372,Arménio Ferreira,,,ao,ao
Q135361429,Carlos Soares,,,ao,ao
Q135360612,Edmilson Francisco,,,ao,ao
Q135360613,Elton Mangueira,,,ao,ao
Q135360606,Francisco Rosario,,,ao,ao
Q135361370,Ana Mbuende,,,ao,ao
Q135361428,Aloisio Andrade,,,ao,ao
Q135361371,Domingas Dembos,,,ao,ao
Q135361383,Elisameria Junte,,,ao,ao
Q135361389,Edmilson Neto,,,ao,ao
Q135361450,Fabio Antonio,,,ao,ao
Q135361390,Julio Neto,,,ao,ao
Q135361430,Joshua Guilherme Antunes Texeira,,,ao,ao
Q135361384,Leontina Ngunga,,,ao,ao
Q135361451,José Mansila Nseka,,,ao,ao
Q135361382,Maria Rosenio,,,ao,ao
Q135361387,Marta Sebastiao,,,ao,ao
Q135361385,Nadejda Domingos,,,ao,ao
Q135361449,Lutwima Fausto,,,ao,ao
Q135361386,Teresa Mbemba,,,ao,ao
Q135361909,Aldemiro Joao,,,ao,ao
Q135361388,Valdemar Avelino,,,ao,ao
Q135361955,Antonio Dinis,,,ao,ao
Q135361956,Eliseu Ventura,,,ao,ao
Q135361952,Geovanne Kibinga,,,ao,ao
Q135361953,Kenni Biongo,,,ao,ao
Q135362005,Magda Mussol,,,ao,ao
Q135362004,Maria Chicola Boavida,,,ao,ao
Q135362006,Marioneth Silva,,,ao,ao
Q135362008,Tatiana Miguel,,,ao,ao
Q135362285,Rafaela Henriques,,,ao,ao
Q135362730,Antonia Luis Miguel,,,ao,ao
Q135363139,Maria Margarida Macedo,,,ao,ao
Q135363686,Gilson de Freitas Martins,,,ao,ao
Q135364184,Conceicao Francisco Caetano,,,ao,ao
Q135364603,Cristina João Lourenço,,,ao,ao
Q135364683,Angelo Gouveia Alexandre,,,ao,ao
Q135364585,Elizete Elias,,,ao,ao
Q135364589,Helena Pululo,,,ao,ao
Q135364586,Isidora Pedro Augusto,,,ao,ao
Q135364684,Elcane Paca,,,ao,ao
Q135364682,Emanuel Sebastiao,,,ao,ao
Q135364602,Julia Francisco,,,ao,ao
Q135364584,Maria Quipaca,,,ao,ao
Q135364601,Nara Miguel André,,,ao,ao
Q135364587,Paula Caîtão Andre,,,ao,ao
Q135364588,Tcheuzia Gonçalves,,,ao,ao
Q135365807,Adalberta Juliana Firmino Candeias,,,ao,ao
Q135365655,Malcolm Diacivi Augusto Tungo,,,ao,ao
Q135366394,Geraldo Chassungu Lucas Santos,,,ao,ao
Q135366393,Ismael Vieira Monteiro,,,ao,ao
Q135366392,Tarcio Deniro Fernandes Domingos,,,ao,ao
Q135367002,Fidel Cabita,,,ao,ao
Q135361954,Francisco Gomes,,,ao,ao
Q112043554,Maria Isabel,,,ao,ao
Q111974716,Elsa Maria da Conceição Ambriz,,,ao,ao
Q111974717,Emílio José Homem Gomes,,,ao,ao
Q111974718,Eugénia Tamar Semente Chiaca Ngandalo,,,ao,ao
Q111974719,Eugênio Antonino Ngolo Manuvakola,,,ao,ao
Q111974720,Eva Quibuba Cangudi,,,ao,ao
Q111974721,Exalgina Reneé Vicente Olavo Gambôa,,,ao,ao
Q111974722,Fernando Domingos Heitor da Costa Francisco,,,ao,ao
Q111974723,Filipe Domingos,,,ao,ao
Q112043546,Luís Wachihassa Maiajala,,,ao,ao
Q112043549,Lúcia Maria Tomás,,,ao,ao
Q112043551,Manuel Lourenço Rocha da Silva,,,ao,ao
Q112043552,Manuel Pedro de Oliveira,,,ao,ao
Q112043553,Maria Eulália Andrade Camilo,,,ao,ao
Q105408090,Yolanda Tati,,,ao,ao
Q105491239,Adelina Manassas,,,ao,ao
Q105491240,Adriano Pereira dos Santos,,,ao,ao
Q105491269,Ambrosio Antonio de Oliveira Silvestre,,,ao,ao
Q105491290,Anastacio Ruben Sikatu,,,ao,ao
Q105491294,Antenio Jose Ferreira Neto,,,ao,ao
Q105491292,Andre Pitra,,,ao,ao
Q105491295,Antonio Boletim da Silva,,,ao,ao
Q105491298,António Burity da Silva Neto,,,ao,ao
Q105491296,Antonio Henriques da Silva,,,ao,ao
Q105491302,Augusto Lopes Teixeira,,,ao,ao
Q105491300,Antônio da Costa Lopes da Camara,,,ao,ao
Q105491303,Augusto Teixeira de Matos,,,ao,ao
Q105491301,Artur Vidal Gomes,,,ao,ao
Q105491306,Carlos Alberto van Dunem,,,ao,ao
Q105491307,David Aires Machado,,,ao,ao
Q105491311,Domingos Coelho da Cruz,,,ao,ao
Q105491309,Diogenes de Assis Boavida,,,ao,ao
Q105491312,Domingos Jose Ramos da Cruz,,,ao,ao
Q105491313,Emilio Geurra,,,ao,ao
Q44462183,Helena Paulo,,,ao,ao
Q42566262,Eugénio Katombi,,,ao,ao
Q42611323,Ana Isabel Elias,,,ao,ao
Q42890123,Bernardo Manuel,,,ao,ao
Q44460026,Manuela Paulino,,,ao,ao
Q44461466,Vilma Silva,,,ao,ao
Q44462173,Natália Kamalandua,,,ao,ao
Q556457,Carlos Fernandes,,,ao,ao
Q544365,Felizardo Ambrosio,,,ao,ao
Q552823,Djalma Campos,,,ao,ao
Q558950,José Luandino Vieira,,,ao,ao
Q112042649,Beatriz Antónia Manuel de Morais,,,ao,ao
Q112042642,João Salvador dos Santos Neto,,,ao,ao
Q112042671,Joao Miguel Vahekeni,,,ao,ao
Q112042715,Toko Diakenda Serão,,,ao,ao
Q112043495,Adelino Marques de Almeida,,,ao,ao
Q112043498,Afonso Domingos Pedro Van-Dúnem,,,ao,ao
Q112043496,Adriana Sofia Cacuassa Bento,,,ao,ao
Q112043497,Adélia Maria Pires da Conceição de Carvalho,,,ao,ao
Q112043502,Alice Paulina Dombolo Chivaca,,,ao,ao
Q112043500,Alda Juliana Paulo Sachiambo,,,ao,ao
Q112043501,Alfredo Furtado de Azevedo Júnior,,,ao,ao
Q112043503,Amaro Cacoma da Silva,,,ao,ao
Q112043506,Ana Maria de Oliveira,,,ao,ao
Q112043507,Ana Paula Cristóvão de Lemos dos Santos,,,ao,ao
Q112043505,Ana Maria da Silva Sousa e Silva,,,ao,ao
Q112043508,Anabela Trindade Jordão da Silva,,,ao,ao
Q112043509,Anabela da Graça Alexandre Leitão,,,ao,ao
Q112043514,António Daniel Ventura de Azevedo,,,ao,ao
Q112043515,António Sambuquila,,,ao,ao
Q112043517,Beatriz Aurora Neves Salucombo,,,ao,ao
Q112043518,Carla Maria Leitão Ribeiro de Sousa,,,ao,ao
Q112043519,Carlito Roberto,,,ao,ao
Q112043522,Catarina Pedro Domingos,,,ao,ao
Q112043520,Carlos Francisco Conde,,,ao,ao
Q112043521,Carlos Magalhães,,,ao,ao
Q112043524,Delfina Helena Inácio,,,ao,ao
Q112043526,Edite Livila V. L. Manuel,,,ao,ao
Q112043527,Elias Satyohamba,,,ao,ao
Q52224026,Eugénia Gaspar,,,ao,ao
Q52423198,Chico Banza,,,ao,ao
Q52782062,António Olímpio Gonçalves,,,ao,ao
Q52782144,Maria Luísa Morais,,,ao,ao
Q53850376,Maria Mutunda,,,ao,ao
Q53858072,Nélson da Luz,,,ao,ao
Q53858110,Manuel Cafumana,,,ao,ao
Q1029480,Rafael Marques de Morais,,,ao,ao
Q1035087,Helder Martins de Carvalho,,,ao,ao
Q978689,Freddy,,,ao,ao
Q983542,Marcolino Moco,,,ao,ao
Q3100882,Gentil Ferreira Viana,,,ao,ao
Q3104376,Gerson Monteiro,,,ao,ao
Q3140188,Honorato Trosso,,,ao,ao
Q3160575,Jaime Miguel Linares,,,ao,ao
Q3177532,Jerson Monteiro,,,ao,ao
Q1041993,João N'Tyamba,,,ao,ao
Q1112457,Olimpio Cipriano,,,ao,ao
Q5101055,Chinho,,,ao,ao
Q5186293,Cristiano André,,,ao,ao
Q7155168,Paulo António Alves,,,ao,ao
Q7159868,Pedro Pinotes,,,ao,ao
Q135355559,Carlos Mata,,,ao,ao
Q135357671,Paulo Fernandes,,,ao,ao
Q135357670,Sandra Gomes,,,ao,ao
Q135354980,Alexandra Koji,,,ao,ao
Q135354974,Ana Servico,,,ao,ao
Q135354981,Arminda Lino Vaz Contreiras,,,ao,ao
Q135354971,Celestino Augusto,,,ao,ao
Q135354969,Cheille Costa,,,ao,ao
Q135354966,Daniel Guilherme,,,ao,ao
Q135354982,Eliana Ventura Vilola,,,ao,ao
Q135354970,Garcia Kabemba,,,ao,ao
Q135354977,Filomena David,,,ao,ao
Q135354968,Graciano N'Thona,,,ao,ao
Q135354972,Josemar Cesar,,,ao,ao
Q135354967,Marcelo Paulino,,,ao,ao
Q135354978,Manata Kibuabua,,,ao,ao
Q135354976,Miraldina Buitchi,,,ao,ao
Q135354964,Ousmane José da Encarnacao Sanoh,,,ao,ao
Q135354979,Osemilda Rodrigues,,,ao,ao
Q135354975,Rayana Capapinha,,,ao,ao
Q135355471,Bamba Joao Cisse,,,ao,ao
Q135354973,Wellingthon Barros,,,ao,ao
Q135355593,Arminda Sindalawa,,,ao,ao
Q135355492,Elezandra Costa,,,ao,ao
Q135355650,Anatole Inacio,,,ao,ao
Q135355651,Helga Ramos,,,ao,ao
Q135355649,Sara Kondaponi,,,ao,ao
Q135356324,Jeronimo Luis,,,ao,ao
Q135356322,Keneth Manuel,,,ao,ao
Q135357669,Angelina Joao,,,ao,ao
Q135357667,Antonia Ngungui,,,ao,ao
Q135357678,Andrew Lucas Da Silva Zacarias,,,ao,ao
Q135357665,Bênçao Vungo,,,ao,ao
Q135357685,Antonio Nkama Rodrigues,,,ao,ao
Q135357674,Delvia Valongo,,,ao,ao
Q135357672,Eduardo Simao,,,ao,ao
Q135357679,Herve Mutu Bilo,,,ao,ao
Q135357800,Clesio Castro,,,ao,ao
Q135357673,Khadijah Tungo,,,ao,ao
Q135357680,Manuel Fernando Cunha,,,ao,ao
Q135357681,Marcelo Joao,,,ao,ao
Q135357668,Paula Gomes,,,ao,ao
Q135357684,Rai Morais,,,ao,ao
Q135357666,Veronica Epalanga,,,ao,ao
Q135357683,Valentina Chinhama,,,ao,ao
Q135358876,Joshua Pereira Kashila,,,ao,ao
Q135360383,Dilangue Cruz,,,ao,ao
Q135360332,Juscelino Ricardo,,,ao,ao
Q135360382,Mara Antonio,,,ao,ao
Q135359487,Sadraque Nganga,,,ao,ao
Q105491350,Salomão José Luheto Xirimbimbi,,,ao,ao
Q105491349,Saíde Mingas,,,ao,ao
Q105491351,Venancio de Moura,,,ao,ao
Q105491353,Victorino Domingos Hossi,,,ao,ao
Q105532793,Fredy Costa,,,ao,ao
Q105675505,Salomão Coxi,,,ao,ao
Q105702356,Exalgina Gambôa,,,ao,ao
Q105747220,Americo Gonçalves,,,ao,ao
Q105946336,Lopes Tony do Nascimento Malange,,,ao,ao
Q106233985,Suzana Sousa,,,ao,ao
Q106239986,Indira Mateta,,,ao,ao
Q106261374,Loide Augusto,,,ao,ao
Q111974724,Florentino Gabriel Sambundo,,,ao,ao
Q111974726,Francisco Alberto Carlos Mendes,,,ao,ao
Q111974727,Francisco de Castro Maria,,,ao,ao
Q111974725,Francisca de Fátima Do Espírito Santo Carvalho,,,ao,ao
Q111974728,Francisco José Ramos da Cruz,,,ao,ao
Q111974729,Francisco Magalhães Paiva,,,ao,ao
Q111974731,Gabinete Local Do Moxico,,,ao,ao
Q111974732,Garcia Vieira,,,ao,ao
Q111974733,Gerdina Ulipamue Didalelwa,,,ao,ao
Q111974734,Graciana Eugénia Manuel Pedro Neves Caetano,,,ao,ao
Q111974735,Guilhermina Fundanga Manuel Mayer Alkaim,,,ao,ao
Q111974737,Irene Alexandra da Silva Neto,,,ao,ao
Q111974738,Joana Meta Fernandes dos Santos,,,ao,ao
Q1145687,Armando Costa,,,ao,ao
Q1145590,Angelo Victoriano,,,ao,ao
Q1200650,Desiderio Costa,,,ao,ao
Q1227032,Dionisio Hisilenapo,,,ao,ao
Q1290688,Eduardo Nascimento,,,ao,ao
Q724232,Rui Marques,,,ao,ao
Q725439,Mateus Galiano da Costa,,,ao,ao
Q726582,Mário Hipólito,,,ao,ao
Q99955340,Capita,,,ao,ao
Q99050852,Laurinda Hoygaard,,,ao,ao
Q99196117,Irene Gonçalves,,,ao,ao
Q99197817,Suzana Mendes,,,ao,ao
Q99695402,Kalaf Angelo,,,ao,ao
Q99731796,Aldaír Ferreira,,,ao,ao
Q99937744,Kevin Bukusu,,,ao,ao
Q99676748,Conductor,,,ao,ao
Q98919008,Celson,,,ao,ao
Q51883316,Amélia Judith Ernesto,,,ao,ao
Q51883317,Ana Ndala Fernando,,,ao,ao
Q51883318,Arlete Chimbinda,,,ao,ao
Q59102995,Jose Antonio Dias,,,ao,ao
Q59102914,Anibal Lopes Rocha,,,ao,ao
Q59102933,Álvaro Arnaldo Craveiro,,,ao,ao
Q59102953,Idalino Manuel Mendes,,,ao,ao
Q59102975,Isaac Maria dos Anjos,,,ao,ao
Q59103051,Maria Monteiro Jardim,,,ao,ao
Q59155786,André Luís Brandão,,,ao,ao
Q59156960,Augusto da Silva Tomás,,,ao,ao
Q105491314,Emmanuel Moreira Carneiro,,,ao,ao
Q105491318,Florencio Gamaleal Gaspar Martins,,,ao,ao
Q105491319,Francisco Antonio Magalaes Paiva “Nvunda”,,,ao,ao
Q105491317,Flávio João Fernandes,,,ao,ao
Q105491322,Isalino Manuel Medes,,,ao,ao
Q105491321,Isaac Francisco Maria dos Anjos,,,ao,ao
Q105491330,Jose Carlos Victor de Carvalho,,,ao,ao
Q105491329,Joaquim Gerreiro Dias,,,ao,ao
Q105491332,Julio Bessa,,,ao,ao
Q105491333,Justino José Fernandes,,,ao,ao
Q105491334,Lazaro Manuel Dias,,,ao,ao
Q105491335,Manuel Alexandre Eduardo Rodrigues,,,ao,ao
Q105491339,Mario Alfonso de Almeida,,,ao,ao
Q105491336,Manuel Diamantino Borges Duque,,,ao,ao
Q105491342,Martinho Sanches Epalanga,,,ao,ao
Q105491340,Mario de Alcantara Monteiro,,,ao,ao
Q105491343,Paulino Pinto Joao,,,ao,ao
Q105491346,Pedro Sebastião,,,ao,ao
Q105491344,Paulo Chipilica,,,ao,ao
Q105491345,Pedro Maria Tonha Pedale,,,ao,ao
Q105491348,Rafael Caseiro,,,ao,ao
Q106774438,Aboubakar Gakou,,,ao,ao
Q106817859,Selton Miguel,,,ao,ao
Q106830627,Carlos Valdez,,,ao,ao
Q50928622,Belita Palma,,,ao,ao
Q51077235,Victória Izata,,,ao,ao
Q51120233,Amilna Estevão,,,ao,ao
Q51120777,Pedro Luís da Fonseca,,,ao,ao
Q51883162,Aldina da Lomba,,,ao,ao
Q51883207,Adelina Chilica,,,ao,ao
Q51883033,Isabel Peliganga,,,ao,ao
Q51883330,Mariana Afonso,,,ao,ao
Q51883331,Michaela Kopumi,,,ao,ao
Q51883332,Miraldina Jamba,,,ao,ao
Q51883334,Odete Domingos dos Santos,,,ao,ao
Q51883333,Nazaré Mendes,,,ao,ao
Q51883335,Ruth Adriano Mendes,,,ao,ao
Q51883339,Suzana Augusto de Melo,,,ao,ao
Q51883340,Teresa Chipia,,,ao,ao
Q51883342,Yolanda de Sousa,,,ao,ao
Q51883329,Maria Correia,,,ao,ao
Q51883319,Clarice Mukinda,,,ao,ao
Q51883320,Eduarda Magalhães,,,ao,ao
Q51883321,Elvira Van-Dúnem,,,ao,ao
Q51883322,Josefa da Assunção,,,ao,ao
Q51883324,Júlia Agostinho Celeste,,,ao,ao
Q51883327,Madalena Hanosike,,,ao,ao
Q51883325,Luísa Damião,,,ao,ao
Q51883328,Maria Ornelas,,,ao,ao
Q60736546,Manuel Gomes,,,ao,ao
Q60865113,Manuel Domingos Augusto,,,ao,ao
Q60868951,Maria de Jesus dos Reis Ferreira,,,ao,ao
Q60918484,Archer Mangueira,,,ao,ao
Q60983576,Cândido Van-Dúnem,,,ao,ao
Q61000511,Kanguimbu Ananaz,,,ao,ao
Q61014621,Henrique Júnior,,,ao,ao
Q61014623,Joaquim David,,,ao,ao
Q51883208,Albertina Navemba Ngolo,,,ao,ao
Q51883210,Cândida Celeste da Silva,,,ao,ao
Q51883209,Carolina Cristina Elias,,,ao,ao
Q51883315,Amélia Calumbo Quinta,,,ao,ao
Q51883212,Helena Bonguela Abel,,,ao,ao
Q51883214,Josefina Gomes,,,ao,ao
Q51883215,Luzia Inglês Van-Dúnem,,,ao,ao
Q56825003,Ana Joaquina dos Santos e Silva,,,ao,ao
Q56825265,Simão Gonçalves Toko,,,ao,ao
Q56886154,Manel Kape,,,ao,ao
Q58009844,Orlando Fortunato de Oliveira,,,ao,ao
Q58778281,Jone Lopes Pedro,,,ao,ao
Q58795992,Ricardo De Melo,,,ao,ao
Q59102882,Pedro Pedalé,,,ao,ao
Q59102896,Santana André Pitra,,,ao,ao
Q54824097,Maria Fernandes,,,ao,ao
Q54824082,Maria Fortes,,,ao,ao
Q54824083,Odeth Ludovina Baca Joaquim,,,ao,ao
Q54824084,Rebeca Muaca,,,ao,ao
Q54824085,Teresa de Jesus Gonçalves,,,ao,ao
Q54861215,José Ndele,,,ao,ao
Q54913987,Paula Francisco Coelho,,,ao,ao
Q55079806,Carmen Van-Dúnem Santos,,,ao,ao
Q55354131,Belmiro Cuica Chissengueti,,,ao,ao
Q55356864,Ana Liliana Avião,,,ao,ao
Q112043541,José Augusto,,,ao,ao
Q112043528,Eufrazina Teresa da Costa Lopes Gomes Maiato,,,ao,ao
Q112043530,Felisbina Bento dos Santos,,,ao,ao
Q112043531,Fernando Jonasse,,,ao,ao
Q112043529,Feliciano Lizana Ozar,,,ao,ao
Q112043535,Guilherme Cango,,,ao,ao
Q112043536,Inês Baca Cassule Camela,,,ao,ao
Q112043538,Isabel Nlandu Morena,,,ao,ao
Q112043537,Isabel Helena da Costa Dala,,,ao,ao
Q112043543,João Manuel Pinto,,,ao,ao
Q112043540,Joaquim Wanga,,,ao,ao
Q112043542,José Manuel Chiwale,,,ao,ao
Q112043545,Júlio Tungo,,,ao,ao
Q106857263,Jomo Fortunato,,,ao,ao
Q107109818,Samuel Pungi,,,ao,ao
Q107315296,Paulina Bazolau da Silva,,,ao,ao
Q107315534,Stélvia Pascoal,,,ao,ao
Q107343336,Joaquim do Espírito Santo,,,ao,ao
Q107357004,Jobel Mokonzi,,,ao,ao
Q107363789,Anabela Leitão,,,ao,ao
Q107379026,Aveni Miguel,,,ao,ao
Q107542361,Dizzy Diddy,,,ao,ao
Q65133006,Francisco Almeida,,,ao,ao
Q65029978,Ndulo,,,ao,ao
Q64853143,Christian Baya,,,ao,ao
Q65164677,Humberto Machado,,,ao,ao
Q65718457,Alexia Dizeko,,,ao,ao
Q66049968,Jo Ann von Haff,,,ao,ao
Q66050248,Maria João Chipalavela,,,ao,ao
Q66360839,Adilson Diogo,,,ao,ao
Q66360840,Dorivaldo Francisco,,,ao,ao
Q108792191,Manuel Pereira,,,ao,ao
Q108792193,Candido Monteiro,,,ao,ao
Q108792192,Daniel Leonardo Zietogo,,,ao,ao
Q108792189,Pedro Luabo,,,ao,ao
Q108792248,Marcelino Agostinho,,,ao,ao
Q108792243,Walter Manuel Osvaldo,,,ao,ao
Q108792245,Vicente Lello Ngolo,,,ao,ao
Q55364000,Kaporal,,,ao,ao
Q55361278,João de Souza,,,ao,ao
Q55820196,José-Junior Matuwila,,,ao,ao
Q55872263,Elsa Eduardo,,,ao,ao
Q55872963,Helena Viegas,,,ao,ao
Q55873059,Artémis Afonso,,,ao,ao
Q55873099,Ângelina Golome,,,ao,ao
Q56072768,Olbis Futo Andrè,,,ao,ao
Q135351380,Sandra Santos,,,ao,ao
Q135353693,Luciano Ferreira,,,ao,ao
Q135247074,Keliano Mewa,,,ao,ao
Q135248270,Doishy Manuel,,,ao,ao
Q135248762,Melvyn Da Silva,,,ao,ao
Q135261522,Blésnya Minher,,,ao,ao
Q135343302,Joao Prado,,,ao,ao
Q135343429,Joao Panzo,,,ao,ao
Q135343581,Cleiton Azevedo,,,ao,ao
Q135343579,Edson De Sousa Silva,,,ao,ao
Q135343931,Érica Agostinho da Cunha Daniel,,,ao,ao
Q135344714,Carlos Alberto Salamanca,,,ao,ao
Q135344993,Jessica Dinara Sousa Dos Reis E Almeida,,,ao,ao
Q135344944,Raquel Maria Chevela Jamanca,,,ao,ao
Q135345378,Bertilde Paula Pinheiro Muxiri,,,ao,ao
Q135345724,Catalina Giselda Correia Monteiro,,,ao,ao
Q135345725,Nadia Filipa Gonçalves Palongo,,,ao,ao
Q135345728,Nádia Rafaela Miranda Tavares,,,ao,ao
Q135346657,Helder Seabra,,,ao,ao
Q135347415,Grace Adeyanju,,,ao,ao
Q135347665,Indira Vilolo Dos Santos,,,ao,ao
Q135347887,El Nissi Muanangani Soki Mafuta,,,ao,ao
Q135348332,Christian Tukama,,,ao,ao
Q135351397,Adilson Muandumba,,,ao,ao
Q135351377,Daniela Gongo,,,ao,ao
Q135351387,David Youdela,,,ao,ao
Q135351384,Elizabete Raúl,,,ao,ao
Q135351382,Franciany Cavula,,,ao,ao
Q135351385,Fernando Maquina,,,ao,ao
Q135351379,Ketcha Nganga,,,ao,ao
Q135351393,Leandro Sola De Carvalho,,,ao,ao
Q135351383,Luisa Amaral,,,ao,ao
Q135351378,Margarida Moniz,,,ao,ao
Q135351388,Mateus Abraem,,,ao,ao
Q135352156,Luis Pereira,,,ao,ao
Q135353013,Isaquiel Paulo Vuaka,,,ao,ao
Q135352871,William Agostinho Luciano Jose,,,ao,ao
Q135353180,Manuel Barreto Francisco Camboma,,,ao,ao
Q135353188,Sansao Afonso Januario Wika,,,ao,ao
Q135353697,Cidalia José,,,ao,ao
Q135353695,Dicla Alberto,,,ao,ao
Q135353692,Gerao Liberdage,,,ao,ao
Q135353694,Joana Jeronimo,,,ao,ao
Q135353696,Margarida Solunga,,,ao,ao
Q135354193,Braz Macachi,,,ao,ao
Q135354191,Walter Luzolo,,,ao,ao
Q135354198,Wilson Cassav,,,ao,ao
Q135354880,Keven Albino,,,ao,ao
Q135348030,Germán Kasanzi,,,ao,ao
Q135347557,Yverline Da Silva,,,ao,ao
Q59283394,Alberto Paulino,,,ao,ao
Q59209555,Alcides Sakala Simões,,,ao,ao
Q59209560,Alexandre Sebastião André,,,ao,ao
Q59209566,Alfredo Junqueira Dala,,,ao,ao
Q59283395,Alicerces Paulo Bartolomeu,,,ao,ao
Q59283398,Amilcar Campos Colela,,,ao,ao
Q59285907,Mestre Kapela,,,ao,ao
Q59572131,Victor Hugo Mendes,,,ao,ao
Q59655910,Tony Cabaça,,,ao,ao
Q59660256,Américo António Cuononoca,,,ao,ao
Q100199907,Raúl Correia Mendes,,,ao,ao
Q100268168,Teodolinda Rosa Rodrigues Coelho,,,ao,ao
Q100454932,Edeltrudes Costa,,,ao,ao
Q100575931,Tete António,,,ao,ao
Q100925714,Carlos Paulo,,,ao,ao
Q100936941,Orlando Sérgio,,,ao,ao
Q101241922,Francisco Maiato Pedro Gonçalves,,,ao,ao
Q51883409,Maria Valente,,,ao,ao
Q52005253,Silvio De Sousa,,,ao,ao
Q52086607,Acácio Quifucussa,,,ao,ao
Q52183073,Ewa Bankowska,,,ao,ao
Q52224001,Cesinanda Narciso,,,ao,ao
Q52224023,Eulália Silva,,,ao,ao
Q52224006,Maria Vitória Chivukuvuku,,,ao,ao
Q52224014,Regina Eduardo Txipoia,,,ao,ao
Q112042375,Alcino dos Prazeres Izata Francisco da Conceição,,,ao,ao
Q112042401,Augusto da Silva Cunha,,,ao,ao
Q112042437,Carlos Alberto Saraiva de Carvalho Fonseca,,,ao,ao
Q112042396,Eduardo Octávio,,,ao,ao
Q112042535,Baltazar Diogo Cristóvão,,,ao,ao
Q112042382,Frederico Manuel dos Santos e Silva Cardoso,,,ao,ao
Q112042348,Maria Cuandina Tchipepa de Carvalho,,,ao,ao
Q112042391,Joaquim Duarte Pombo,,,ao,ao
Q112042410,Manuel Eduardo dos Santos e Silva Bravo,,,ao,ao
Q112042509,Eustáquio Januário Quibato,,,ao,ao
Q112042545,Edgar Gaspar Martins,,,ao,ao
Q112042591,Eduardo Ruas de Jesus Manuel,,,ao,ao
Q112042526,Jovelina A.A. Imperial e Costa,,,ao,ao
Q112042515,Maria Isabel Gomes Godinho de Resende Encoge,,,ao,ao
Q112042597,Hermínio Joaquim Escórcio,,,ao,ao
Q112042585,João Baptista Domingos Quiosa,,,ao,ao
Q112042568,Rui Orlando Xavier,,,ao,ao
Q112042634,Vicente Muanda,,,ao,ao
Q101413939,Jorge Cohen,,,ao,ao
Q103734582,Maria de Jesus Pereira Issungo,,,ao,ao
Q104783342,Luísa Rogério,,,ao,ao
Q104783602,Christian Yulu,,,ao,ao
Q104791713,Amândio Luís Gomes,,,ao,ao
Q105072183,Paula Simons,,,ao,ao
Q105077085,Nary,,,ao,ao
Q105077044,Vado Kitenga,,,ao,ao
Q105394551,Maria do Carmo Medina,,,ao,ao
Q93920282,Maria Elizabeth Simbrão de Carvalho,,,ao,ao
Q94501923,Adolfo Maria,,,ao,ao
Q94970990,Alberto Correia Neto,,,ao,ao
Q95448598,Mário Augusto Caetano João,,,ao,ao
Q95682685,Pedro Hossi,,,ao,ao
Q96002051,João Bachi,,,ao,ao
Q96150795,Maria Luísa Fançony,,,ao,ao
Q96181234,Josefa Sacko,,,ao,ao
Q96195107,Hildegarda Oliveira,,,ao,ao
Q135376960,Agostinho Marques Coelho,,,ao,ao
Q135377123,André Temo João,,,ao,ao
Q135377128,Analzira de Fatima Augusto Americo,,,ao,ao
Q135377124,Arsénio Zola,,,ao,ao
Q135377126,Benvido Adolfo Quimbamba,,,ao,ao
Q135377019,Erickson Silva,,,ao,ao
Q135377118,Claudia Alexandra Fornutato Manuel,,,ao,ao
Q135377122,Delvio João Lima,,,ao,ao
Q135377120,Edivaldo Feliciano José,,,ao,ao
Q135377133,Esmeraldina Ventura Pedro,,,ao,ao
Q135377125,Joaquim Baptista Xaussuale,,,ao,ao
Q135377132,Lizeth Lutonadia N'Dombele,,,ao,ao
Q135377127,Luyana Patricia Touré Filipe,,,ao,ao
Q135377131,Madalena Saka Nsumbo,,,ao,ao
Q135377119,Miguel Mbala André Maconda,,,ao,ao
Q135377130,Rosa Helina Sebastião Bouandzi,,,ao,ao
Q135377121,Tomy Mapangula Castelo,,,ao,ao
Q135377655,Edivaldo Nelson Cacumba Cardoso,,,ao,ao
