# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q1029
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q27480289,Beatriz Buchili,,,mz,mz
Q27503317,Gudrun Murray,,,mz,mz
Q97034511,Stella Pinto Novo Zeca,,,mz,mz
Q97034513,Raimundo Maico Diomba,,,mz,mz
Q97034611,Djalma Lourenço,,,mz,mz
Q97036050,Rosário Mualeia,,,mz,mz
Q97058466,Daniel Chapo,,,mz,mz
Q97058822,Agostinho Abacar Trinta,,,mz,mz
Q97058835,Francisco Itae Meque,,,mz,mz
Q97059248,Lázaro Vicente,,,mz,mz
Q97061432,Manuel Rodrigues Alberto,,,mz,mz
Q1750375,Mexer,,,mz,mz
Q1873477,Lucio Andrice Muandula,,,mz,mz
Q1878437,Luís Bernardo Honwana,,,mz,mz
Q1891468,Manuel Chuanguira Machado,,,mz,mz
Q1893287,Marcelino dos Santos,,,mz,mz
Q9250648,Eduardo Costa,,,mz,mz
Q9207031,Dias Alface,,,mz,mz
Q9209726,Domingos Chivavele,,,mz,mz
Q27582051,Stella Mendonça,,,mz,mz
Q27597892,Vania Fausto Da T. Vilhete,,,mz,mz
Q26849370,Edmilsa Governo,,,mz,mz
Q26879516,Maria de Fátima Mendonça,,,mz,mz
Q26937232,Glória Muianga,,,mz,mz
Q26995850,Iolanda Cintura,,,mz,mz
Q27038755,Esperança Mangaze,,,mz,mz
Q27038729,Manuela Rebelo,,,mz,mz
Q27044330,Sónia Sultuane,,,mz,mz
Q27049023,Liloca,,,mz,mz
Q105325516,Celeste Cossa,,,mz,mz
Q105325465,Maria Laice,,,mz,mz
Q105325526,Cecilia Chongo,,,mz,mz
Q105325502,Helena da Gloria,,,mz,mz
Q105325448,Rosinha Lisboa,,,mz,mz
Q105325482,Melita Guambe,,,mz,mz
Q105325510,Justina Gaspar,,,mz,mz
Q105326768,Felizarda Paulino,,,mz,mz
Q105326692,Teresa Amuli,,,mz,mz
Q105326708,Salomé Moiane,,,mz,mz
Q105071925,Esperança Muthemba,,,mz,mz
Q105082561,Cristina Tembe,,,mz,mz
Q105222167,Inácio Lucas,,,mz,mz
Q105306764,Monica Chitupila,,,mz,mz
Q105306784,Maria Arruvaia,,,mz,mz
