# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q1007
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q135377555,Joia Pereira Martins Lopez Da Costa,,,gw,palop_other
Q135377734,Djuco Mané,,,gw,palop_other
Q135377732,Djenabu Watché,,,gw,palop_other
Q135377737,Dua Tuia,,,gw,palop_other
Q135377730,Elizabete Antonio Gomes,,,gw,palop_other
Q135377733,Elizabete Gomes,,,gw,palop_other
Q135377745,Edson Ramos Batista,,,gw,palop_other
Q135377752,Hary Victor Robalo,,,gw,palop_other
Q135377744,John William Cabral,,,gw,palop_other
Q135377751,João Togna,,,gw,palop_other
Q135377743,Julinho Malam Cardoso,,,gw,palop_other
Q135377740,Julieta Tavares Co,,,gw,palop_other
Q135377738,Maimuna Cassama Kane,,,gw,palop_other
Q135377749,Mamadu Ba Camara,,,gw,palop_other
Q135377748,Moamar Fortunato de Almeida,,,gw,palop_other
Q135377735,Noémia Passu Faria Fernandes Quade,,,gw,palop_other
Q135377742,Sisto Martinho Mendes,,,gw,palop_other
Q135377750,Tanunde Mohamed Keita,,,gw,palop_other
Q135391906,Josimar Vaz Cardoso,,,gw,palop_other
Q135394784,Renato Nhaga,,,gw,palop_other
Q135901033,Fernando Gomez,,,gw,palop_other
Q133284246,Valentina Mendes,,,gw,palop_other
Q135901027,Fernando Gomés,,,gw,palop_other
Q26405400,Maudo Jarjué,,,gw,palop_other
Q26704553,Zé Turbo,,,gw,palop_other
Q26857888,Antonieta Rosa Gomes,,,gw,palop_other
Q26858532,Filomena Mascarenhas Tipote,,,gw,palop_other
Q47527935,Artur Silva,,,gw,palop_other
Q42948049,Hilia Barber,,,gw,palop_other
Q43396447,Suzi Barbosa,,,gw,palop_other
Q46932147,Umo Diallo Dieng,,,gw,palop_other
Q50418760,Pedro Justiniano,,,gw,palop_other
Q85860486,Diamantino Iuna Fafé,,,gw,palop_other
Q77321991,Baltazar Cá,,,gw,palop_other
Q78384881,Mariatu Candé,,,gw,palop_other
Q80464129,Junior Quitirna,,,gw,palop_other
Q82326613,Cândido Sá,,,gw,palop_other
Q83256324,Edmilson Correia,,,gw,palop_other
Q84150456,Joao Mota,,,gw,palop_other
Q17385980,Grégory Gomis,,,gw,palop_other
Q17660377,Ansumane Faty,,,gw,palop_other
Q18205673,Emílio da Silva,,,gw,palop_other
Q18238900,Braima Camará,,,gw,palop_other
Q18276483,Juvencio Gomes,,,gw,palop_other
Q18354282,Eusébio Bancessi,,,gw,palop_other
Q18414388,Jorge Intima,,,gw,palop_other
Q135910727,Antonio Sedja Mam,,,gw,palop_other
Q123290104,Adja Satú Camará,,,gw,palop_other
Q123666449,Anhá Candé,,,gw,palop_other
Q124028985,Manuel dos Santos 'Manecas',,,gw,palop_other
Q124157108,Saná Fernandes,,,gw,palop_other
Q124625885,Djariatu Baldé,,,gw,palop_other
Q124625924,Elisangela dos Santos,,,gw,palop_other
Q124625947,Fátima Tchumá Camará,,,gw,palop_other
Q124625932,Indira Correia Baldé,,,gw,palop_other
Q124625880,Margarida Correia,,,gw,palop_other
Q124628387,Pedro Rogery,,,gw,palop_other
Q125972524,Gilberto Batista,,,gw,palop_other
Q126069641,Yasmina Nuny,,,gw,palop_other
Q128899332,Valdo Calocane,,,gw,palop_other
Q126178512,Paulo Correia,,,gw,palop_other
Q119559521,Cesaria Ambrosio,,,gw,palop_other
Q120292985,Bartolomeu Simões Pereira,,,gw,palop_other
Q121363993,Víctor Rofino,,,gw,palop_other
Q121549217,Franculino Djú,,,gw,palop_other
Q122423471,Bubacar Mané,,,gw,palop_other
Q1025491,Caetano N'Tchama,,,gw,palop_other
Q1128066,Constantino Teixeira,,,gw,palop_other
Q1150826,Cícero Semedo,,,gw,palop_other
Q767698,Bruno Fernandes,,,gw,palop_other
Q735887,Mário Pires,,,gw,palop_other
Q50847573,Romario Vieira,,,gw,palop_other
Q54861154,Nimês Pina,,,gw,palop_other
