# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q45
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q235992,Sophia de Mello Breyner Andresen,,,pt,pt
Q242399,Maria Helena Vieira da Silva,,,pt,pt
Q242180,"Infanta Maria José, Duchess in Bavaria",,,pt,pt
Q512938,Beatriz Costa,,,pt,pt
Q513005,Rita Durão,,,pt,pt
Q513024,Teresa Madruga,,,pt,pt
Q513566,Jorge Coroado,,,pt,pt
Q254823,Manú,,,pt,pt
Q255171,Pedro Proença,,,pt,pt
Q254574,Artur Santos,,,pt,pt
Q254884,Inês Pedrosa,,,pt,pt
Q3845024,Manuel Matias,,,pt,pt
Q3846176,Marco Gonçalves,,,pt,pt
Q3847122,Maria Ana of Portugal,,,pt,pt
Q3844978,Bino,,,pt,pt
Q3840968,Luís Filipe Vieira Carvalho,,,pt,pt
Q3844076,Mamadu Candé,,,pt,pt
Q372372,Nuno Espírito Santo,,,pt,pt
Q244363,Miguel Veloso,,,pt,pt
Q245879,Porfírio Pardal Monteiro,,,pt,pt
Q246536,João Magueijo,,,pt,pt
Q482602,Beto,,,pt,pt
Q482141,Amália Luazes,,,pt,pt
Q482145,Amândio José Tomás,,,pt,pt
Q482278,Américo Durão,,,pt,pt
Q318520,Pedro Mendes,,,pt,pt
Q318415,Abel Ferreira,,,pt,pt
Q320981,Artur Alberto de Campos Henriques,,,pt,pt
Q320987,Francisco Joaquim Ferreira do Amaral,,,pt,pt
Q247571,Sérgio Borges,,,pt,pt
Q247553,Vitor Rua,,,pt,pt
Q250372,Jorge Lima Barreto,,,pt,pt
Q250420,José Álvaro Morais,,,pt,pt
Q506364,Francisco Ribeiro,,,pt,pt
Q505685,Sérgio Marques,,,pt,pt
Q505833,Aurélio Granada Escudeiro,,,pt,pt
Q506055,José de Aquino Pereira,,,pt,pt
Q516259,Ricardo Teixeira,,,pt,pt
Q515141,Pedro Caldeira Cabral,,,pt,pt
Q515486,Lucília do Carmo,,,pt,pt
Q515629,Zé Beto,,,pt,pt
Q482739,Ana Cabecinha,,,pt,pt
Q482803,Ana Ferreira,,,pt,pt
Q482733,Ana Dantas,,,pt,pt
Q482770,Ana Cristina Oliveira Leite,,,pt,pt
Q482775,Ana Cristina Oliveira,,,pt,pt
Q313468,Fernando Couto,,,pt,pt
Q313209,Carlos Queiroz,,,pt,pt
Q3847484,António Pedro,,,pt,pt
Q3847713,António Carneiro,,,pt,pt
Q3847659,Mariana Alves,,,pt,pt
Q3848072,Marina Rodrigues,,,pt,pt
Q3850042,Martin Campina,,,pt,pt
Q247493,Zé Vítor,,,pt,pt
Q247386,Hermínia Silva,,,pt,pt
Q247401,Zé António,,,pt,pt
Q247456,Zé Castro,,,pt,pt
Q314750,Edu,,,pt,pt
Q314474,José Luís Peixoto,,,pt,pt
Q129320,Dora,,,pt,pt
Q129156,Nucha,,,pt,pt
Q3488822,Sofia Aparício,,,pt,pt
Q3492420,Joaquim de Vasconcelos,,,pt,pt
Q3496740,Luis Manuel Capoulas Santos,,,pt,pt
Q3499258,Steven Pinto-Borges,,,pt,pt
Q117271,Dina,,,pt,pt
Q117371,Aristides de Sousa Mendes,,,pt,pt
Q118039,Marlon Lipke,,,pt,pt
Q3473647,Sarmento,,,pt,pt
Q3453625,Ruth Marlene,,,pt,pt
Q3453687,Ruy Coelho,,,pt,pt
Q3470592,Sam the Kid,,,pt,pt
Q3471035,Samuel Quina,,,pt,pt
Q3471940,Sandra-Helena Tavares,,,pt,pt
Q3431647,Ricky Norton,,,pt,pt
Q3430340,Ricardo Vieira,,,pt,pt
Q3430316,Ricardo Pateiro,,,pt,pt
Q3431889,António Borges,,,pt,pt
Q3431814,José Mouzinho,,,pt,pt
Q3431857,Hélder de Souza,,,pt,pt
Q3434856,Luís Mena e Silva,,,pt,pt
Q3452983,Rui Duarte,,,pt,pt
Q3452984,Rui Rodrigues,,,pt,pt
Q3452982,Rui Pataca,,,pt,pt
Q3452981,Rui Miguel,,,pt,pt
Q3452986,Rui Simões,,,pt,pt
Q251430,Álvaro de Castro,,,pt,pt
Q254562,David Fonseca,,,pt,pt
Q252715,Ângelo de Lima,,,pt,pt
Q252712,Ângelo Torres,,,pt,pt
Q3837689,Lourenço,,,pt,pt
Q3826383,Elisabete Matos,,,pt,pt
Q3830286,Leocísio Sami,,,pt,pt
Q3830464,Leonardo Torriani,,,pt,pt
Q3837220,Lorène Bazolo,,,pt,pt
Q321218,José Luciano de Castro,,,pt,pt
Q321264,Sebastião Custódio de Sousa Teles,,,pt,pt
Q322755,Corino Andrade,,,pt,pt
Q512186,Dona Rosa,,,pt,pt
Q510068,Alfredo Esteves,,,pt,pt
Q510386,José Hermano Saraiva,,,pt,pt
Q511763,Nélson Marcos,,,pt,pt
Q512304,Pilar Homem de Melo,,,pt,pt
Q3850123,Martin Perez Alvin,,,pt,pt
Q3850152,Martin de Caldas,,,pt,pt
Q3850205,Martín de Ayamonte,,,pt,pt
Q3851844,Matias de Carvalho y Vasconcelos,,,pt,pt
Q3852021,Matt Nover,,,pt,pt
Q3855242,Mery Andrade,,,pt,pt
Q517120,Telma Santos,,,pt,pt
Q3857276,Miguel Miranda,,,pt,pt
Q3857282,Miguel Praia,,,pt,pt
Q3867092,Hélder Prista Monteiro,,,pt,pt
Q3867164,Hélder Macedo,,,pt,pt
Q3869207,Mário João,,,pt,pt
Q3869204,Mário Gil Fernandes,,,pt,pt
Q512884,Celeste Rodrigues,,,pt,pt
Q512870,Eunice Muñoz,,,pt,pt
Q10263955,Daniel Gonçalves,,,pt,pt
Q10263875,Dandara dos Palmares,,,pt,pt
Q10263914,Daniel Bacelar,,,pt,pt
Q10263917,Daniel Bessa,,,pt,pt
Q10263926,Daniel Campelo,,,pt,pt
Q10263928,Daniel Catarino,,,pt,pt
Q10263974,Daniel Maria Vieira Barbosa,,,pt,pt
Q10263981,Daniel Oliveira,,,pt,pt
Q10263984,Daniel Pedro Pires Barbosa,,,pt,pt
Q10263990,Daniel Proença de Carvalho,,,pt,pt
Q10263994,Daniel Sanches,,,pt,pt
Q10263995,Daniel Sampaio,,,pt,pt
Q10263992,Daniel Ricardo,,,pt,pt
Q3452970,Rui Costa,,,pt,pt
Q3452974,Rui Ferreira,,,pt,pt
Q3452978,Rui Lima,,,pt,pt
Q3452972,Rui Dolores,,,pt,pt
Q3452976,Rui Horta,,,pt,pt
Q3452980,Rui Manuel Gomes Brites,,,pt,pt
Q126289,Miguel Alexandre,,,pt,pt
Q127785,João Paulo Brito,,,pt,pt
Q128780,Dinis Dias,,,pt,pt
Q128970,Marco da Silva,,,pt,pt
Q3476927,Sebastião de Magalhães Lima,,,pt,pt
Q3480819,Severiano Correia,,,pt,pt
Q3483966,Silvano Ribeiro,,,pt,pt
Q3484092,Simas Machado,,,pt,pt
