# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q574
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q55019384,Carlos César Correia Lebre,,,tl,palop_other
Q55108316,Fabião de Oliveira,,,tl,palop_other
Q55108287,Helena Martins Belo,,,tl,palop_other
Q55108280,Nélia Soares Menezes,,,tl,palop_other
Q55108321,José Pacheco Soares,,,tl,palop_other
Q55108325,Marito Mota,,,tl,palop_other
Q55239261,Manuel Cárceres da Costa,,,tl,palop_other
Q55294502,Maria Gorumali Barreto,,,tl,palop_other
Q1381687,Fernando Gusmão,,,tl,palop_other
Q1270451,José Luís Guterres,,,tl,palop_other
Q1291228,Eduardo de Carvalho,,,tl,palop_other
Q1353448,Vicente dos Reis,,,tl,palop_other
Q1368386,Maria Domingas Alves,,,tl,palop_other
Q1373943,Fernando de Araújo,,,tl,palop_other
Q1387515,João Mendes Gonçalves,,,tl,palop_other
Q1397282,Nino Konis Santana,,,tl,palop_other
Q610826,António Duarte,,,tl,palop_other
Q508022,Moisés da Costa Amaral,,,tl,palop_other
Q529549,Alfredo Reinado,,,tl,palop_other
Q532610,Ángela Freitas,,,tl,palop_other
Q535261,Angelita Pires,,,tl,palop_other
Q546352,Aniceto Guterres Lopes,,,tl,palop_other
Q562782,João Viegas Carrascalão,,,tl,palop_other
Q41150546,Elvina Sousa Carvalho,,,tl,palop_other
Q41320729,Fernando Hanjam,,,tl,palop_other
Q41589088,Jose Anuno,,,tl,palop_other
Q41589061,Nurima Ribeiro Alkatiri,,,tl,palop_other
Q41627159,Abrão Oliveira,,,tl,palop_other
Q41627155,Mariano Renato Monteiro da Cruz,,,tl,palop_other
Q41661935,Aicha Bassarewan,,,tl,palop_other
Q41669058,César Vital Moreira,,,tl,palop_other
Q41729603,Jacinto Gusmão,,,tl,palop_other
Q41755094,Deolindo da Silva,,,tl,palop_other
Q41813633,Tes Fac Sing,,,tl,palop_other
Q12481846,Domingos MD Soares,,,tl,palop_other
Q14911982,Calisto da Costa,,,tl,palop_other
Q14913359,Victor Ramos,,,tl,palop_other
Q15648135,Yohan Goutt Goncalves,,,tl,palop_other
Q15731890,Aurelio Freitas Ribeiro,,,tl,palop_other
Q15731892,Manuel Gaspar Soares da Silva,,,tl,palop_other
Q15731928,Paulo Moniz Maia,,,tl,palop_other
Q1957073,Mário Nicolau dos Reis,,,tl,palop_other
Q1957089,Mário Viegas Carrascalão,,,tl,palop_other
Q1997361,Norberto Do Amaral,,,tl,palop_other
Q2006557,Nélson Martins,,,tl,palop_other
Q2042536,Ovídio Amaral,,,tl,palop_other
Q2064022,Paulo Freitas da Silva,,,tl,palop_other
Q28599426,Eduardo Ximenes,,,tl,palop_other
Q28692522,Amorim Vieira,,,tl,palop_other
Q28736880,Alexandre Gentil Corte-Real de Araújo,,,tl,palop_other
Q28736809,Libório Pereira,,,tl,palop_other
Q6963360,Nando,,,tl,palop_other
Q6752703,Manuel Magalhaes de Oliveira,,,tl,palop_other
