# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q1011
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q66492128,Lorreta Rocha,,,cv,cv
Q67841562,Elber Evora,,,cv,cv
Q68117383,Alexis Gonçalves,,,cv,cv
Q72851264,Amaro da Luz,,,cv,cv
Q77231127,Anyse Sofia Fernandes-Pereira,,,cv,cv
Q90558960,Diara Rocha,,,cv,cv
Q92429680,Lilica Boal,,,cv,cv
Q92611642,Yorgan De Castro,,,cv,cv
Q95889127,Anibal Francisco de Brito,,,cv,cv
Q96130468,Winston Rodrigues,,,cv,cv
Q97020164,Lolo Arziki,,,cv,cv
Q97022365,Alexis Martial,,,cv,cv
Q97580948,Telmo Arcanjo,,,cv,cv
Q98066629,Evy Pereira,,,cv,cv
Q98066847,Kátia Casillas,,,cv,cv
Q98083800,Jocilene Martins Semedo,,,cv,cv
Q98085483,Elisiana Da Conceiçao Semedo Gomes,,,cv,cv
Q100166635,Willis Furtado,,,cv,cv
Q100185348,Dylan Tavares,,,cv,cv
Q100265245,Gilson Delgado,,,cv,cv
Q100718751,Dimitry Akanda-Coronel,,,cv,cv
Q100760336,Denzel Brito,,,cv,cv
Q100796239,Keri Gonsalves,,,cv,cv
Q100876525,Vinny Lima,,,cv,cv
Q100918772,Brian Rudolph,,,cv,cv
Q10515955,Nilson Antonio,,,cv,cv
Q10555185,Carlos Silveira da Graça,,,cv,cv
Q10264132,Dany Silva,,,cv,cv
Q10289653,Gilyto,,,cv,cv
Q10295168,Hermínia da Cruz Fortes,,,cv,cv
Q9184599,Carla Sousa,,,cv,cv
Q9249092,Débora Gonçalves,,,cv,cv
Q9193224,Cleisa Tavares,,,cv,cv
Q9322926,Rosângela Lopes,,,cv,cv
Q9355844,Tatianne Cabral,,,cv,cv
Q100919855,Marcus Santos-Silva,,,cv,cv
Q100931993,Will Tavares,,,cv,cv
Q100966395,Denise Fernandes,,,cv,cv
Q104243593,Sandrine Billiet,,,cv,cv
Q104128393,Dina Salústio,,,cv,cv
Q104152182,Marco Da Graca,,,cv,cv
Q104346677,Keven Gomes,,,cv,cv
